customer_id,first_name,last_name,email,address,city,country,rental_id,rental_date,return_date,rental_duration,payment_id,amount,payment_date,payment_month,customer_full_name
325,timothy,bunn,timothy.bunn@sakilacustomer.org,981 kumbakonam place,brasília,brazil,131,2005-05-25 21:42:46,2005-05-30 23:25:46,5,8779,5.99,2005-05-25 21:42:46,2005-05,timothy bunn
479,zachary,hite,zachary.hite@sakilacustomer.org,98 pyongyang boulevard,akron,united states,132,2005-05-25 21:46:54,2005-05-31 21:02:54,6,12926,3.99,2005-05-25 21:46:54,2005-05,zachary hite
237,tanya,gilbert,tanya.gilbert@sakilacustomer.org,647 a corua (la corua) street,naju,south korea,133,2005-05-25 21:48:30,2005-05-30 00:26:30,5,6386,0.99,2005-05-25 21:48:30,2005-05,tanya gilbert
222,delores,hansen,delores.hansen@sakilacustomer.org,810 palghat (palakkad) boulevard,jaroslavl,russian federation,134,2005-05-25 21:48:41,2005-06-02 18:28:41,8,6004,4.99,2005-05-25 21:48:41,2005-05,delores hansen
304,david,royal,david.royal@sakilacustomer.org,827 yuncheng drive,callao,peru,135,2005-05-25 21:58:58,2005-06-03 17:50:58,9,8243,10.99,2005-05-25 21:58:58,2005-05,david royal
504,nathaniel,adam,nathaniel.adam@sakilacustomer.org,786 matsue way,joliet,united states,136,2005-05-25 22:02:30,2005-05-31 18:06:30,6,13577,5.99,2005-05-25 22:02:30,2005-05,nathaniel adam
560,jordan,archuleta,jordan.archuleta@sakilacustomer.org,1229 varanasi (benares) manor,avellaneda,argentina,137,2005-05-25 22:25:18,2005-06-01 02:30:18,7,14991,2.99,2005-05-25 22:25:18,2005-05,jordan archuleta
586,kirk,stclair,kirk.stclair@sakilacustomer.org,1923 stara zagora lane,tsaotun,taiwan,138,2005-05-25 22:48:22,2005-05-29 20:21:22,4,15690,4.99,2005-05-25 22:48:22,2005-05,kirk stclair
257,marsha,douglas,marsha.douglas@sakilacustomer.org,771 yaound manor,beira,mozambique,139,2005-05-25 23:00:21,2005-05-29 17:12:21,4,6919,2.99,2005-05-25 23:00:21,2005-05,marsha douglas
354,justin,ngo,justin.ngo@sakilacustomer.org,519 nyeri manor,santo andré,brazil,140,2005-05-25 23:34:22,2005-05-27 01:10:22,2,9551,0.99,2005-05-25 23:34:22,2005-05,justin ngo
89,julia,flores,julia.flores@sakilacustomer.org,1926 el alto avenue,la plata,argentina,141,2005-05-25 23:34:53,2005-06-02 01:57:53,8,2409,2.99,2005-05-25 23:34:53,2005-05,julia flores
472,greg,robins,greg.robins@sakilacustomer.org,1786 salinas place,nam dinh,vietnam,142,2005-05-25 23:43:47,2005-05-29 00:46:47,4,12749,0.99,2005-05-25 23:43:47,2005-05,greg robins
297,sherri,rhodes,sherri.rhodes@sakilacustomer.org,922 vila velha loop,ahmadnagar,india,143,2005-05-25 23:45:52,2005-05-27 21:41:52,2,8047,0.99,2005-05-25 23:45:52,2005-05,sherri rhodes
357,keith,rico,keith.rico@sakilacustomer.org,482 kowloon and new kowloon manor,bratislava,slovakia,144,2005-05-25 23:49:56,2005-06-01 21:41:56,7,9637,2.99,2005-05-25 23:49:56,2005-05,keith rico
82,kathryn,coleman,kathryn.coleman@sakilacustomer.org,927 baha blanca parkway,simferopol,ukraine,145,2005-05-25 23:59:03,2005-05-31 02:56:03,6,2218,2.99,2005-05-25 23:59:03,2005-05,kathryn coleman
433,don,bone,don.bone@sakilacustomer.org,596 huixquilucan place,naçala-porto,mozambique,146,2005-05-26 00:07:11,2005-06-04 00:20:11,9,11666,8.99,2005-05-26 00:07:11,2005-05,don bone
274,naomi,jennings,naomi.jennings@sakilacustomer.org,1884 shikarpur avenue,karnal,india,147,2005-05-26 00:17:50,2005-05-29 23:21:50,3,7402,2.99,2005-05-26 00:17:50,2005-05,naomi jennings
142,april,burns,april.burns@sakilacustomer.org,483 ljubertsy parkway,dundee,united kingdom,148,2005-05-26 00:25:23,2005-06-01 19:29:23,6,3832,0.99,2005-05-26 00:25:23,2005-05,april burns
319,ronald,weiner,ronald.weiner@sakilacustomer.org,1145 vilnius manor,san felipe del progreso,mexico,149,2005-05-26 00:28:05,2005-06-02 21:30:05,7,8624,3.99,2005-05-26 00:28:05,2005-05,ronald weiner
429,frederick,isbell,frederick.isbell@sakilacustomer.org,1404 taguig drive,tsuyama,japan,150,2005-05-26 00:28:39,2005-06-01 02:10:39,6,11577,5.99,2005-05-26 00:28:39,2005-05,frederick isbell
14,betty,white,betty.white@sakilacustomer.org,770 bydgoszcz avenue,citrus heights,united states,151,2005-05-26 00:37:28,2005-05-30 06:28:28,4,358,0.99,2005-05-26 00:37:28,2005-05,betty white
57,evelyn,morgan,evelyn.morgan@sakilacustomer.org,943 tokat street,vaduz,liechtenstein,152,2005-05-26 00:41:10,2005-06-03 06:05:10,8,1565,9.99,2005-05-26 00:41:10,2005-05,evelyn morgan
348,roger,quintanilla,roger.quintanilla@sakilacustomer.org,381 kabul way,hsichuh,taiwan,153,2005-05-26 00:47:47,2005-05-27 21:28:47,1,9398,0.99,2005-05-26 00:47:47,2005-05,roger quintanilla
185,roberta,harper,roberta.harper@sakilacustomer.org,927 barcelona street,shahr-e kord,iran,154,2005-05-26 00:55:56,2005-05-29 23:18:56,3,5021,0.99,2005-05-26 00:55:56,2005-05,roberta harper
551,clayton,barbee,clayton.barbee@sakilacustomer.org,1407 pachuca de soto place,alvorada,brazil,155,2005-05-26 01:15:05,2005-06-01 00:03:05,6,14780,7.99,2005-05-26 01:15:05,2005-05,clayton barbee
462,warren,sherrod,warren.sherrod@sakilacustomer.org,1621 tongliao avenue,usolje-sibirskoje,russian federation,156,2005-05-26 01:19:05,2005-05-27 23:43:05,1,12468,2.99,2005-05-26 01:19:05,2005-05,warren sherrod
344,henry,billingsley,henry.billingsley@sakilacustomer.org,1516 escobar drive,nuku´alofa,tonga,157,2005-05-26 01:25:21,2005-05-26 21:17:21,0,9295,2.99,2005-05-26 01:25:21,2005-05,henry billingsley
354,justin,ngo,justin.ngo@sakilacustomer.org,519 nyeri manor,santo andré,brazil,158,2005-05-26 01:27:11,2005-06-03 00:30:11,8,9552,1.99,2005-05-26 01:27:11,2005-05,justin ngo
505,rafael,abney,rafael.abney@sakilacustomer.org,48 maracabo place,talavera,philippines,159,2005-05-26 01:34:28,2005-05-29 04:00:28,3,13605,2.99,2005-05-26 01:34:28,2005-05,rafael abney
290,kristina,chambers,kristina.chambers@sakilacustomer.org,544 tarsus boulevard,valle de la pascua,venezuela,160,2005-05-26 01:46:20,2005-06-01 05:45:20,6,7844,2.99,2005-05-26 01:46:20,2005-05,kristina chambers
182,renee,lane,renee.lane@sakilacustomer.org,533 al-ayn boulevard,compton,united states,161,2005-05-26 01:51:48,2005-05-27 05:42:48,1,4948,0.99,2005-05-26 01:51:48,2005-05,renee lane
296,ramona,hale,ramona.hale@sakilacustomer.org,951 stara zagora manor,patiala,india,162,2005-05-26 02:02:05,2005-05-27 03:38:05,1,8017,4.99,2005-05-26 02:02:05,2005-05,ramona hale
104,rita,graham,rita.graham@sakilacustomer.org,1386 yangor avenue,toulon,france,163,2005-05-26 02:26:23,2005-06-04 06:36:23,9,2800,10.99,2005-05-26 02:26:23,2005-05,rita graham
151,megan,palmer,megan.palmer@sakilacustomer.org,1560 jelets boulevard,laiwu,china,164,2005-05-26 02:26:49,2005-05-28 00:32:49,2,4109,4.99,2005-05-26 02:26:49,2005-05,megan palmer
33,anna,hill,anna.hill@sakilacustomer.org,127 purnea (purnia) manor,alessandria,italy,165,2005-05-26 02:28:36,2005-06-02 03:21:36,7,907,2.99,2005-05-26 02:28:36,2005-05,anna hill
322,jason,morrissey,jason.morrissey@sakilacustomer.org,1427 a corua (la corua) place,bahía blanca,argentina,166,2005-05-26 02:49:11,2005-05-31 01:28:11,5,8695,0.99,2005-05-26 02:49:11,2005-05,jason morrissey
401,tony,carranza,tony.carranza@sakilacustomer.org,454 patiala lane,koriyama,japan,167,2005-05-26 02:50:31,2005-05-27 03:07:31,1,10834,4.99,2005-05-26 02:50:31,2005-05,tony carranza
469,wesley,bull,wesley.bull@sakilacustomer.org,1469 plock lane,ourense (orense),spain,168,2005-05-26 03:07:43,2005-06-02 02:09:43,7,12650,0.99,2005-05-26 03:07:43,2005-05,wesley bull
381,bobby,boudreau,bobby.boudreau@sakilacustomer.org,1368 maracabo boulevard,south hill,anguilla,169,2005-05-26 03:09:30,2005-05-27 01:37:30,1,10307,0.99,2005-05-26 03:09:30,2005-05,bobby boudreau
107,florence,woods,florence.woods@sakilacustomer.org,1532 dzerzinsk way,merlo,argentina,170,2005-05-26 03:11:12,2005-06-02 03:53:12,7,2873,5.99,2005-05-26 03:11:12,2005-05,florence woods
400,bryan,hardison,bryan.hardison@sakilacustomer.org,530 lausanne lane,dallas,united states,171,2005-05-26 03:14:15,2005-06-03 00:24:15,8,10807,6.99,2005-05-26 03:14:15,2005-05,bryan hardison
176,june,carroll,june.carroll@sakilacustomer.org,757 rustenburg avenue,skikda,algeria,172,2005-05-26 03:17:42,2005-05-29 04:11:42,3,4763,0.99,2005-05-26 03:17:42,2005-05,june carroll
533,jessie,milam,jessie.milam@sakilacustomer.org,1332 gaziantep lane,binzhou,china,173,2005-05-26 03:42:10,2005-05-28 01:37:10,2,14339,0.99,2005-05-26 03:42:10,2005-05,jessie milam
552,hugh,waldrop,hugh.waldrop@sakilacustomer.org,904 clarksville drive,haining,china,174,2005-05-26 03:44:10,2005-05-28 07:13:10,2,14806,0.99,2005-05-26 03:44:10,2005-05,hugh waldrop
47,frances,parker,frances.parker@sakilacustomer.org,686 garland manor,juazeiro do norte,brazil,175,2005-05-26 03:46:26,2005-06-03 06:01:26,8,1290,3.99,2005-05-26 03:46:26,2005-05,frances parker
250,jo,fowler,jo.fowler@sakilacustomer.org,786 stara zagora way,oyo,nigeria,176,2005-05-26 03:47:39,2005-06-01 02:36:39,6,6738,3.99,2005-05-26 03:47:39,2005-05,jo fowler
548,allan,cornish,allan.cornish@sakilacustomer.org,947 trshavn place,tarlac,philippines,177,2005-05-26 04:14:29,2005-06-01 08:16:29,6,14709,6.99,2005-05-26 04:14:29,2005-05,allan cornish
196,alma,austin,alma.austin@sakilacustomer.org,1074 binzhou manor,mannheim,germany,178,2005-05-26 04:21:46,2005-06-04 07:09:46,9,5282,5.99,2005-05-26 04:21:46,2005-05,alma austin
19,ruth,martinez,ruth.martinez@sakilacustomer.org,1417 lancaster avenue,kimberley,south africa,179,2005-05-26 04:26:06,2005-06-03 10:06:06,8,492,6.99,2005-05-26 04:26:06,2005-05,ruth martinez
75,tammy,sanders,tammy.sanders@sakilacustomer.org,1551 rampur lane,changhwa,taiwan,180,2005-05-26 04:46:23,2005-06-01 09:58:23,6,2021,4.99,2005-05-26 04:46:23,2005-05,tammy sanders
587,sergio,stanfield,sergio.stanfield@sakilacustomer.org,1402 zanzibar boulevard,celaya,mexico,181,2005-05-26 04:47:06,2005-05-29 06:34:06,3,15709,4.99,2005-05-26 04:47:06,2005-05,sergio stanfield
237,tanya,gilbert,tanya.gilbert@sakilacustomer.org,647 a corua (la corua) street,naju,south korea,182,2005-05-26 04:49:17,2005-06-01 05:43:17,6,6387,4.99,2005-05-26 04:49:17,2005-05,tanya gilbert
254,maxine,silva,maxine.silva@sakilacustomer.org,1338 zalantun lane,poços de caldas,brazil,183,2005-05-26 05:01:18,2005-06-01 09:04:18,6,6839,2.99,2005-05-26 05:01:18,2005-05,maxine silva
556,armando,gruber,armando.gruber@sakilacustomer.org,869 shikarpur way,southport,united kingdom,184,2005-05-26 05:29:49,2005-05-28 10:10:49,2,14890,0.99,2005-05-26 05:29:49,2005-05,armando gruber
125,ethel,webb,ethel.webb@sakilacustomer.org,569 baicheng lane,boksburg,south africa,185,2005-05-26 05:30:03,2005-06-02 09:48:03,7,3354,3.99,2005-05-26 05:30:03,2005-05,ethel webb
468,tim,cary,tim.cary@sakilacustomer.org,1257 guadalajara street,bijapur,india,186,2005-05-26 05:32:52,2005-06-03 07:19:52,8,12612,4.99,2005-05-26 05:32:52,2005-05,tim cary
515,andre,rapp,andre.rapp@sakilacustomer.org,568 dhule (dhulia) loop,coquimbo,chile,187,2005-05-26 05:42:37,2005-06-04 00:38:37,9,13860,8.99,2005-05-26 05:42:37,2005-05,andre rapp
243,lydia,burke,lydia.burke@sakilacustomer.org,1483 pathankot street,san miguel de tucumán,argentina,188,2005-05-26 05:47:12,2005-05-26 23:48:12,0,6566,4.99,2005-05-26 05:47:12,2005-05,lydia burke
247,stella,moreno,stella.moreno@sakilacustomer.org,1473 changhwa parkway,coacalco de berriozábal,mexico,189,2005-05-26 06:01:41,2005-05-27 06:11:41,1,6677,4.99,2005-05-26 06:01:41,2005-05,stella moreno
533,jessie,milam,jessie.milam@sakilacustomer.org,1332 gaziantep lane,binzhou,china,190,2005-05-26 06:11:28,2005-06-01 09:44:28,6,14340,1.99,2005-05-26 06:11:28,2005-05,jessie milam
412,allen,butterfield,allen.butterfield@sakilacustomer.org,791 salinas street,hoshiarpur,india,191,2005-05-26 06:14:06,2005-05-28 05:33:06,2,11149,0.99,2005-05-26 06:14:06,2005-05,allen butterfield
437,randall,neumann,randall.neumann@sakilacustomer.org,1245 ibirit way,la romana,dominican republic,192,2005-05-26 06:20:37,2005-06-02 10:57:37,7,11773,2.99,2005-05-26 06:20:37,2005-05,randall neumann
270,leah,curtis,leah.curtis@sakilacustomer.org,906 goinia way,kalisz,poland,193,2005-05-26 06:41:48,2005-05-30 06:21:48,4,7304,1.99,2005-05-26 06:41:48,2005-05,leah curtis
29,angela,hernandez,angela.hernandez@sakilacustomer.org,786 aurora avenue,shimonoseki,japan,194,2005-05-26 06:52:33,2005-05-30 04:08:33,4,782,1.99,2005-05-26 06:52:33,2005-05,angela hernandez
564,bob,pfeiffer,bob.pfeiffer@sakilacustomer.org,415 pune avenue,xintai,china,195,2005-05-26 06:52:36,2005-05-31 02:47:36,5,15102,5.99,2005-05-26 06:52:36,2005-05,bob pfeiffer
184,vivian,ruiz,vivian.ruiz@sakilacustomer.org,741 ambattur manor,´s-hertogenbosch,netherlands,196,2005-05-26 06:55:58,2005-05-27 10:54:58,1,4997,2.99,2005-05-26 06:55:58,2005-05,vivian ruiz
546,kelly,knott,kelly.knott@sakilacustomer.org,390 wroclaw way,sanya,china,197,2005-05-26 06:59:21,2005-06-03 05:04:21,8,14660,5.99,2005-05-26 06:59:21,2005-05,kelly knott
54,teresa,rogers,teresa.rogers@sakilacustomer.org,1964 allappuzha (alleppey) street,iwakuni,japan,198,2005-05-26 07:03:49,2005-06-04 11:45:49,9,1484,4.99,2005-05-26 07:03:49,2005-05,teresa rogers
71,kathy,james,kathy.james@sakilacustomer.org,492 cam ranh street,baybay,philippines,199,2005-05-26 07:11:58,2005-05-28 09:06:58,2,1910,2.99,2005-05-26 07:11:58,2005-05,kathy james
321,kevin,schuler,kevin.schuler@sakilacustomer.org,470 boksburg street,birgunj,nepal,200,2005-05-26 07:12:21,2005-05-31 12:07:21,5,8673,4.99,2005-05-26 07:12:21,2005-05,kevin schuler
444,marcus,hidalgo,marcus.hidalgo@sakilacustomer.org,1289 belm boulevard,tartu,estonia,201,2005-05-26 07:13:45,2005-06-04 02:02:45,9,11969,8.99,2005-05-26 07:13:45,2005-05,marcus hidalgo
20,sharon,robinson,sharon.robinson@sakilacustomer.org,1688 okara way,mardan,pakistan,202,2005-05-26 07:27:36,2005-06-02 03:52:36,7,514,2.99,2005-05-26 07:27:36,2005-05,sharon robinson
109,edna,west,edna.west@sakilacustomer.org,682 junan way,klerksdorp,south africa,203,2005-05-26 07:27:57,2005-06-03 12:52:57,8,2933,5.99,2005-05-26 07:27:57,2005-05,edna west
528,claude,herzog,claude.herzog@sakilacustomer.org,486 ondo parkway,benguela,angola,204,2005-05-26 07:30:37,2005-05-30 08:11:37,4,14205,0.99,2005-05-26 07:30:37,2005-05,claude herzog
114,grace,ellis,grace.ellis@sakilacustomer.org,442 rae bareli place,duisburg,germany,205,2005-05-26 07:59:37,2005-05-29 09:43:37,3,3058,4.99,2005-05-26 07:59:37,2005-05,grace ellis
345,carl,artis,carl.artis@sakilacustomer.org,1628 nagareyama lane,san lorenzo,paraguay,206,2005-05-26 08:01:54,2005-05-27 06:26:54,1,9313,0.99,2005-05-26 08:01:54,2005-05,carl artis
47,frances,parker,frances.parker@sakilacustomer.org,686 garland manor,juazeiro do norte,brazil,207,2005-05-26 08:04:38,2005-05-27 09:32:38,1,1291,4.99,2005-05-26 08:04:38,2005-05,frances parker
274,naomi,jennings,naomi.jennings@sakilacustomer.org,1884 shikarpur avenue,karnal,india,208,2005-05-26 08:10:22,2005-05-27 03:55:22,1,7403,4.99,2005-05-26 08:10:22,2005-05,naomi jennings
379,carlos,coughlin,carlos.coughlin@sakilacustomer.org,97 mogiljov lane,bhavnagar,india,209,2005-05-26 08:14:01,2005-05-27 09:00:01,1,10248,4.99,2005-05-26 08:14:01,2005-05,carlos coughlin
391,clarence,gamez,clarence.gamez@sakilacustomer.org,767 pyongyang drive,izumisano,japan,210,2005-05-26 08:14:15,2005-05-27 12:12:15,1,10589,2.99,2005-05-26 08:14:15,2005-05,clarence gamez
170,beatrice,arnold,beatrice.arnold@sakilacustomer.org,1877 ezhou lane,udaipur,india,211,2005-05-26 08:33:10,2005-05-28 14:09:10,2,4604,2.99,2005-05-26 08:33:10,2005-05,beatrice arnold
59,cheryl,murphy,cheryl.murphy@sakilacustomer.org,1213 ranchi parkway,mysore,india,212,2005-05-26 08:34:41,2005-05-30 12:46:41,4,1620,4.99,2005-05-26 08:34:41,2005-05,cheryl murphy
394,chris,brothers,chris.brothers@sakilacustomer.org,331 bydgoszcz parkway,gijón,spain,213,2005-05-26 08:44:08,2005-05-31 12:33:08,5,10672,3.99,2005-05-26 08:44:08,2005-05,chris brothers
98,lillian,griffin,lillian.griffin@sakilacustomer.org,669 firozabad loop,al-ayn,united arab emirates,214,2005-05-26 08:48:49,2005-05-31 04:06:49,5,2639,3.99,2005-05-26 08:48:49,2005-05,lillian griffin
197,sue,peters,sue.peters@sakilacustomer.org,817 bradford loop,changzhou,china,215,2005-05-26 09:02:47,2005-05-28 09:45:47,2,5317,0.99,2005-05-26 09:02:47,2005-05,sue peters
91,lois,butler,lois.butler@sakilacustomer.org,1370 le mans avenue,bandar seri begawan,brunei,216,2005-05-26 09:17:43,2005-06-03 08:21:43,8,2469,5.99,2005-05-26 09:17:43,2005-05,lois butler
121,josephine,gomez,josephine.gomez@sakilacustomer.org,211 chiayi drive,etawah,india,217,2005-05-26 09:24:26,2005-05-31 03:24:26,5,3254,4.99,2005-05-26 09:24:26,2005-05,josephine gomez
309,christopher,greco,christopher.greco@sakilacustomer.org,1224 huejutla de reyes boulevard,brescia,italy,218,2005-05-26 09:27:09,2005-06-04 11:53:09,9,8381,6.99,2005-05-26 09:27:09,2005-05,christopher greco
489,ricardo,meador,ricardo.meador@sakilacustomer.org,591 sungai petani drive,okayama,japan,219,2005-05-26 09:41:45,2005-05-28 04:40:45,2,13188,4.99,2005-05-26 09:41:45,2005-05,ricardo meador
542,lonnie,tirado,lonnie.tirado@sakilacustomer.org,1658 cuman loop,pangkal pinang,indonesia,220,2005-05-26 10:06:49,2005-06-01 07:43:49,6,14577,4.99,2005-05-26 10:06:49,2005-05,lonnie tirado
143,leslie,gordon,leslie.gordon@sakilacustomer.org,374 bat yam boulevard,kilis,turkey,221,2005-05-26 10:14:09,2005-05-29 05:57:09,3,3857,2.99,2005-05-26 10:14:09,2005-05,leslie gordon
83,louise,jenkins,louise.jenkins@sakilacustomer.org,929 tallahassee loop,springs,south africa,222,2005-05-26 10:14:38,2005-05-31 08:36:38,5,2244,0.99,2005-05-26 10:14:38,2005-05,louise jenkins
460,leon,bostic,leon.bostic@sakilacustomer.org,734 tanshui avenue,florencia,colombia,223,2005-05-26 10:15:23,2005-05-30 11:43:23,4,12415,4.99,2005-05-26 10:15:23,2005-05,leon bostic
318,brian,wyman,brian.wyman@sakilacustomer.org,1769 iwaki lane,bydgoszcz,poland,224,2005-05-26 10:18:27,2005-06-04 06:59:27,9,8611,9.99,2005-05-26 10:18:27,2005-05,brian wyman
467,alvin,deloach,alvin.deloach@sakilacustomer.org,1447 chatsworth place,cuauhtémoc,mexico,225,2005-05-26 10:27:50,2005-06-01 07:01:50,6,12582,4.99,2005-05-26 10:27:50,2005-05,alvin deloach
221,bessie,morrison,bessie.morrison@sakilacustomer.org,1926 gingoog street,syrakusa,italy,226,2005-05-26 10:44:04,2005-05-31 13:26:04,5,5975,4.99,2005-05-26 10:44:04,2005-05,bessie morrison
301,robert,baughman,robert.baughman@sakilacustomer.org,1883 maikop lane,kaliningrad,russian federation,227,2005-05-26 10:51:46,2005-05-30 07:24:46,4,8168,5.99,2005-05-26 10:51:46,2005-05,robert baughman
571,johnnie,chisholm,johnnie.chisholm@sakilacustomer.org,1501 pangkal pinang avenue,plock,poland,228,2005-05-26 10:54:28,2005-06-04 09:39:28,9,15288,9.99,2005-05-26 10:54:28,2005-05,johnnie chisholm
312,mark,rinehart,mark.rinehart@sakilacustomer.org,780 kimberley way,tabuk,saudi arabia,229,2005-05-26 11:19:20,2005-05-31 11:56:20,5,8455,4.99,2005-05-26 11:19:20,2005-05,mark rinehart
58,jean,bell,jean.bell@sakilacustomer.org,1114 liepaja street,kuching,malaysia,230,2005-05-26 11:31:50,2005-05-30 15:22:50,4,1593,0.99,2005-05-26 11:31:50,2005-05,jean bell
365,bruce,schwarz,bruce.schwarz@sakilacustomer.org,1565 tangail manor,okinawa,japan,231,2005-05-26 11:31:59,2005-05-27 07:27:59,1,9859,4.99,2005-05-26 11:31:59,2005-05,bruce schwarz
256,mabel,holland,mabel.holland@sakilacustomer.org,51 laredo avenue,monywa,myanmar,232,2005-05-26 11:38:05,2005-05-27 08:42:05,1,6890,0.99,2005-05-26 11:38:05,2005-05,mabel holland
531,jamie,waugh,jamie.waugh@sakilacustomer.org,958 sagamihara lane,kuwana,japan,233,2005-05-26 11:43:44,2005-05-28 17:28:44,2,14282,4.99,2005-05-26 11:43:44,2005-05,jamie waugh
566,casey,mena,casey.mena@sakilacustomer.org,539 hami way,tokat,turkey,234,2005-05-26 11:47:20,2005-06-03 10:39:20,8,15155,5.99,2005-05-26 11:47:20,2005-05,casey mena
119,sherry,marshall,sherry.marshall@sakilacustomer.org,1987 coacalco de berriozbal loop,shubra al-khayma,egypt,235,2005-05-26 11:51:09,2005-06-04 09:36:09,9,3189,5.99,2005-05-26 11:51:09,2005-05,sherry marshall
446,theodore,culp,theodore.culp@sakilacustomer.org,1704 tambaram manor,uluberia,india,236,2005-05-26 11:53:49,2005-05-28 13:55:49,2,12026,0.99,2005-05-26 11:53:49,2005-05,theodore culp
536,fernando,churchill,fernando.churchill@sakilacustomer.org,193 bhusawal place,tonghae,south korea,237,2005-05-26 12:15:13,2005-05-29 18:10:13,3,14428,0.99,2005-05-26 12:15:13,2005-05,fernando churchill
211,stacey,montgomery,stacey.montgomery@sakilacustomer.org,1333 haldia street,fuyu,china,238,2005-05-26 12:30:22,2005-05-27 06:49:22,1,5719,4.99,2005-05-26 12:30:22,2005-05,stacey montgomery
49,joyce,edwards,joyce.edwards@sakilacustomer.org,725 isesaki place,jedda,saudi arabia,239,2005-05-26 12:30:26,2005-06-01 13:26:26,6,1330,3.99,2005-05-26 12:30:26,2005-05,joyce edwards
103,gladys,hamilton,gladys.hamilton@sakilacustomer.org,1177 jelets way,ilorin,nigeria,240,2005-05-26 12:40:23,2005-06-04 07:22:23,9,2769,7.99,2005-05-26 12:40:23,2005-05,gladys hamilton
245,courtney,day,courtney.day@sakilacustomer.org,300 junan street,uijongbu,south korea,241,2005-05-26 12:49:01,2005-05-28 11:43:01,2,6623,0.99,2005-05-26 12:49:01,2005-05,courtney day
